Handle,Title,Body (HTML),Vendor,Type,Variant Barcode,Variant Price,Variant Weight,Variant Inventory Qty,Image Src,Google Shopping / MPN
NSS440,SWITCH Miitopia,"S kým vyrazíte na dobrodružství? Vydejte se za nepředvídatelným, ale zábavným úkolem se svými oblíbenými Mii postavami ve hře Miitopia pro Nintendo Switch! 

V Miitopii jsou všechna Mii! Ať už je řeč o nebojacném hrdinovi, krásné princezně nebo hanebném pánu temnoty,  vy vyberete, kdo se stane hvězdou příběhu. Nejlépší kamarády pošlete do bitvy, tátu oblečete jako krále a z mámy udělejte hlavního záporáka? Záleží pouze na vás!

Ve světě Miitopie je klíčové budování vztahů. Zvažte tedy, jestli nestrávit nějaký čase se svými spojenci pro utužení vazeb. To vám může přinést výhody během bitev - pokud vztahy nebudou ideální, může vám to situaci naopak ztížit.



Verze pro Nintendo Switch obsahuje několik vylepšení jako například možnost nalíčit a nasadit paruky svým Mii postavičkám. Budou tak ještě krásnější! Dokonce si můžete udělat spojence i z koně. Starejte se o něj a i on vám pomůže v boji.

Miitopia vyjde na Nintendo Switch 21. května!",Nintendo,Nintendo Switch Games,045496427634,30,"0,05",0,https://com.cqe.cz/img/galery/original/1_51414.jpg|https://com.cqe.cz/img/galery/original/1_51859.jpg|https://com.cqe.cz/img/galery/original/1_51858.jpg|https://com.cqe.cz/img/galery/original/1_51857.jpg|https://com.cqe.cz/img/galery/original/1_51856.jpg|https://com.cqe.cz/img/galery/original/1_51855.jpg|https://com.cqe.cz/img/galery/original/1_51854.jpg|https://com.cqe.cz/img/galery/original/1_51853.jpg|https://com.cqe.cz/img/galery/original/1_51852.jpg|https://com.cqe.cz/img/galery/original/1_51860.jpg,NSS440
NSS6652,SWITCH Splatoon 3,"Spray Splatlands with ink in the next Splatoon game!

Enter the Splatlands, a sun-baked desert inhabited by warlike Inklings and Octolings. The adrenaline-fueled hub of this wasteland is the town of Splatsville, which is in chaos.

Finally, even in this desolate environment, the battles of the Turf War rage on.* Expect new battlefields from around the Splatlands.



New dynamic moves will help players deflect attacks and keep more grounded, and a new bow-inspired weapon will come in handy when inking. Splatoon 3 will be released on September 9.


	A brand new title in the Splatoon series
	Explore the Splatlands, a sun-baked region
	Try out new styles for Inklings and Octolings
	Turf Wars* battles, which pit four players on each side, are back, along with new maps, moves and weapons


*Internet connection is required for online play. To use online services, you must create a Nintendo Account and accept the appropriate agreements. The Nintendo Account Privacy Policy applies. Some online services may not be available in all countries. Online play requires a paid online membership.",Nintendo,Nintendo Switch Games,045496510619,36,"0,05",180,https://com.cqe.cz/img/galery/original/1_56021.jpg|https://com.cqe.cz/img/galery/original/1_51888.jpg|https://com.cqe.cz/img/galery/original/1_51889.jpg|https://com.cqe.cz/img/galery/original/1_51890.jpg|https://com.cqe.cz/img/galery/original/1_51891.jpg|https://com.cqe.cz/img/galery/original/1_51892.jpg|https://com.cqe.cz/img/galery/original/1_51893.jpg,NSS6652
NSS702,SWITCH The Legend of Zelda: Skyward Sword HD,"Objevte původ Master Swordu v The Legend of Zelda: Skyward Sword HD pro konzoli Nintendo Switch!

Tato videoherní klasika - původně vydaná v roce 2011 na Nintendo Wii, byla vylepšena pro Nintendo Switch. Těšit se můžete na plynulejší pohybové ovládání i nově přidané ovládání pomocí klasických tlačítek.

V příběhu zasazeném na počátek časové linie The Legend of Zelda se Link vydává na cestu do světa, který se nachází mezi mraky a velkým neznámem s cílem najít svou kamarádku z dětství, Zeldu. S pomocí svého věrného meče a štítu musí čelit silným nepřátelům, řešit zapeklité hádanky a vznášet se skrz oblohu díky obrovskému ptákovi Loftwingovi v tomto epickém dobrodružství.



Ovladače Joy-Con se stanou vaším mečem a štítem. Švihněte pravým Joy-Con ovladačem a Link švihne svým mečem. Levý Joy-Con zase poslouží jako štít, který vás ochraní před útoky nepřátel. Podobné pohyby mohou být využity při používání luku či házení bomb. 

Vůbec poprvé si toto dobrodružství můžete užít s tlačítkovým ovládáním, které umožňuje odehrát celou hru v handheld režimu a i na konzoli Nintendo Switch Lite. 

The Legend of Zelda: Skyward Sword HD vyjde pro Nintendo Switch 16. července.",Nintendo,Nintendo Switch Games,045496427801,36,"0,05",0,https://com.cqe.cz/img/galery/original/1_50689.jpg|https://com.cqe.cz/img/galery/original/1_52145.jpg|https://com.cqe.cz/img/galery/original/1_52146.jpg|https://com.cqe.cz/img/galery/original/1_52147.jpg|https://com.cqe.cz/img/galery/original/1_52148.jpg,NSS702
NSS510,SWITCH No More Heroes 3,"Vybojujte si svou cestu na vrchol Galaktického superhrdinského žebříčku v No More Heroes 3!

Legendární zabiják Travis Touchdown se vrací! 

Náš hrdina Travis Touchdown se musí probojovat na vrchol Galaktického superhrdinského žebříčku a zabránit ďábelskému Princi FU a jeho deseti mimozemským vrahům, aby převzali vládu nad světem. 

Získávejte peníze a vstupujte do hodnocených bitev!

Pro vstup do dalšího hodnoceného souboje budete potřebovat zaplatit pořádně tučnou sumu. Travis se tak musí vydat na různé mise v okolí města a získat nějaký ten chechták, aby si vydělal na souboje. 



Využijte své schopnosti a nedejte soupeřům šanci!

Užijte si ještě více hardcore slash-‘em-up akce než kdykoliv předtím díky intuitivnímu ovládání s ovladači Joy-Con. 

No More Heroes 3 vychází na Nintendo Switch 27. srpna.",Nintendo,Nintendo Switch Games,045496427498,36,"0,05",100,https://com.cqe.cz/img/galery/original/1_51003.jpg|https://com.cqe.cz/img/galery/original/1_50820.jpg|https://com.cqe.cz/img/galery/original/1_50821.jpg|https://com.cqe.cz/img/galery/original/1_50822.jpg|https://com.cqe.cz/img/galery/original/1_50823.jpg|https://com.cqe.cz/img/galery/original/1_50824.jpg,NSS510
NSS455,SWITCH Monster Hunter Stories 2: Wings of Ruin,"Nové dobrodružství na vás čeká v tomto pokračování tahové RPG série ze světa Monster Hunter! Staňte se Riderem a budujte vazby s přátelskými monstry, známými jako Monsties. Bojujte s nimi bok po boku v tomto epickém příběhu. 

Hrajete za Redova vnuka, kdysi legendárního Ridera. Příběh začíná osudovým setkáním s Enou, wyverianskou dívkou, které bylo svěřeno vejce, ze kterého se může vylíhnout legendární Rathalos. Ten by po probuzení své ničivé síly mohl způsobit katastrofu.



Vydejte se na cestu, která prověří, jak silné je opravdové přátelství v měnícím se světě, a odhalte pravdu o prastaré legendě.

Monster Hunter Stories 2: Wings of Ruin dorazí na Nintendo Switch 9. července.",Nintendo,Nintendo Switch Games,045496427887,36,"0,06",41,https://com.cqe.cz/img/galery/original/1_51807.jpg|https://com.cqe.cz/img/galery/original/1_51876.jpg|https://com.cqe.cz/img/galery/original/1_51877.jpg|https://com.cqe.cz/img/galery/original/1_51878.jpg|https://com.cqe.cz/img/galery/original/1_51879.jpg|https://com.cqe.cz/img/galery/original/1_51880.jpg|https://com.cqe.cz/img/galery/original/1_51881.jpg,NSS455
NSS532,SWITCH Pokémon Brilliant Diamond,"Head to the Sinnoh region in Pokémon Brilliant Diamond!

Adventures in Pokémon Brilliant Diamond take you to the Sinnoh region. Boasting a rich natural landscape and Mount Coronet at its centre, Sinnoh is a region of many historical myths. During your journey, you'll visit many diverse parts of the Sinnoh region as you strive to become a Pokémon League champion.



The original story has been faithfully reworked, as has the scale of distances between cities and roads. Players of the original game can revisit familiar places and relive moments they've already experienced. For those venturing into Sinnoh for the first time, many new encounters and surprises await.",Nintendo,Nintendo Switch Games,045496428075,36,"0,06",0,https://com.cqe.cz/img/galery/original/1_53109.jpg|https://com.cqe.cz/img/galery/original/1_51861.jpg|https://com.cqe.cz/img/galery/original/1_51862.jpg|https://com.cqe.cz/img/galery/original/1_51863.jpg|https://com.cqe.cz/img/galery/original/1_51864.jpg|https://com.cqe.cz/img/galery/original/1_51865.jpg,NSS532
NSS534,SWITCH Pokémon Legends: Arceus,"Chytejte a zkoumejte divoce žijící Pokémony a dokončete tak první Pokédex pro region Sinnoh v Pokémon Legends: Arceus, který dorazí na Nintendo Switch začátkem roku 2022. Tato hra ctí základní hratelnost původních Pokémon her a přidává k nim nové akční a RPG prvky. 

Přenesete se do regionu Sinnoh, do kterého byly zasazeny hry Pokémon Diamond a Pokémon Pearl. Ale tento příběh se odehrává v době dávno minulé, kdy nápady jako stát se trenérem Pokémonů nebo vytvoření Pokémon League vůbec neexistovaly. Všude kolem sebe narazíte na divoké Pokémony žijící v drsném prostředí, což dělá z regionu Sinnoh úplně jiné místo, než které si pamatujete z Pokémon Diamond a Pokémon Pearl. 



Chytejte Pokémony

Chcete-li chytit Pokémona v Pokémon Legends: Arceus, musíte ho sledovat a vypozorovat tak jeho chování, poté se k němu opatrně přiblížit, zamířit Poké Ball a hodit! Vaši spřátelení Pokémoni vám můžou pomáhat při chytání divokých Pokémonů. Stačí jen hodit Poké Ball s vaším Pokémonem poblíž divokého, kterého chcete chytit a začne se odehrávat bitva, ve které ovládáte svého Pokémona výběrem z útoků, které zná. 

Seznamte se svým prvním Pokémonem

Ve chvíli, kdy se vydáte na dobrodružství s cílem vytvořit první Pokédex regionu Sinnoh, budete si moct vybrat svého prvního Pokémona. Stane se vaším parťáke Rowlet, Cyndaquil, nebo Oshawott? Tito tři Pokémoni dorazili společně s Professorem, který je pochytal během svých výprav do různých oblastí.

Na Pokémon Legends: Arceus se můžete těšit 28. ledna 2022, exkluzivně na konzoli Nintendo Switch.",Nintendo,Nintendo Switch Games,045496428273,36,"0,06",500,https://com.cqe.cz/img/galery/original/1_51812.jpg|https://com.cqe.cz/img/galery/original/1_51866.jpg|https://com.cqe.cz/img/galery/original/1_51867.jpg|https://com.cqe.cz/img/galery/original/1_51868.jpg|https://com.cqe.cz/img/galery/original/1_51869.jpg|https://com.cqe.cz/img/galery/original/1_51870.jpg,NSS534
NSS564,SWITCH Pokémon Shining Pearl,"Jako bonus ke hře dostanete plagát Pokémon Shining Pearl

 

Vydejte se do regionu Sinnoh v Pokémon Shining Pearl!

Dobrodružství v Pokémon Shining Pearl vás zavede do regionu Sinnoh. Pyšnící se bohatou přírodou a horou Mount Coronet ve svém středu je Sinnoh oblastí mnoha historických mýtů. Během své cesty navštívíte mnoho rozličných částí regionu Sinnoh a budete se snažit o to, aby se šampión Pokémon League stal právě z vás.



Původní příběh byl věrně přepracován, stejně jako bylo zachováno měřítko vzdáleností mezi městy a cestami. Hráči původní hry mohou znovu navštívit známá místa i zažít momenty, které už jednou prožili. Na ty, kteří se vydávají do Sinnoh poprvé, čeká spousta nových setkání a překvapení.

Pokémon Shining Pearl dorazí na Nintendo Switch 19. listopadu 2021.",Nintendo,Nintendo Switch Games,045496428174,36,"0,06",180,https://com.cqe.cz/img/galery/original/1_53110.jpg|https://com.cqe.cz/img/galery/original/1_51871.jpg|https://com.cqe.cz/img/galery/original/1_51872.jpg|https://com.cqe.cz/img/galery/original/1_51873.jpg|https://com.cqe.cz/img/galery/original/1_51874.jpg|https://com.cqe.cz/img/galery/original/1_51875.jpg,NSS564
NSH117,Nintendo Switch Lite Blue,"The Blue version of Nintendo Switch Lite arrives in Europe on May 7th! The Blue version will join the already available Coral, Yellow, Gray, and Turquoise variants. Nintendo Switch Lite is a console dedicated to handheld gaming.

A completely new color variant will join the color palette of the Nintendo Switch Lite console on May 7th, 2021.

All Nintendo Switch Lite console models are designed for handheld gaming, allowing players to take their diverse collection of games anywhere on the go.

As a console designed for handheld gaming, Nintendo Switch Lite has integrated controls and is lighter and thinner than the classic Nintendo Switch console. You can still play titles from the wide selection that support handheld gaming.

The Blue Nintendo Switch Lite will launch in Europe on May 7th, 2021.",Nintendo,Nintendo Switch console,045496453404,170,"0,61",500,https://com.cqe.cz/img/galery/original/1_51475.jpg|https://com.cqe.cz/img/galery/original/1_51476.jpg|https://com.cqe.cz/img/galery/original/1_51477.jpg,NSH117
NIFA0110,amiibo Zelda &amp; Loftwing,"Cestujte kdykoliv mezi zemským povrchem a oblohou s amiibo Zelda &amp; Loftwing, na které se můžete těšit v ten samý den, kdy vychází The Legend of Zelda: Skyward Sword HD - tedy 16. července!



Dotkni se, sleduj a připoj se do hry!

Objevujte nový způsob interakce s vaší oblíbenou Nintendo postavičkou. Když se dotknete figurkou NFC dotykového bodu na ovladači Wii U GamePadu, Joy-Conu, spodní části handheldů New Nintendo 3DS a New Nintendo 3DS XL, či speciálního zařízení pro starší kapesní konzole z rodiny Nintendo 3DS při hraní hry, tak se přenesou do hry data, které můžete využít mnoha způsoby. Při hraní některých se navíc data ve vaší figurce budou dále zapisovat, takže si můžete vytvořit skutečně jedinečné amiibo figurky.",Nintendo,amiibo figures,045496381028,18,"0,14",500,https://com.cqe.cz/img/galery/original/1_51801.jpg|https://com.cqe.cz/img/galery/original/1_51802.jpg,NIFA0110
NSS022,SWITCH Advance Wars 1+2: Re-Boot Camp,"Povolejte své jednotky! Advance Wars napochodují na Nintendo Switch v rámci kolekce Advance Wars 1+2: Re-Boot Camp!

Velte armádě ve strategických tahových bitvách jako taktický poradce Orange Star Army. Vaše bojové zkušenosti jsou potřeba napříč kompletním bojištěm - na zemi, na moři i ve vzduchu. Porážejte nepřátelské jednotky a zabírejte celá města i základny k tomu, abyste zajistili mír. Dávejte si pozor na postupně proměňující se terén i počasí a veďte své jednotky k vítězství na mnoha mapách. Tento remake obsahuje dvě kampaně, které popisují události her Advance Wars a Advance Wars 2: Black Hole Rising!

Schopní Commanding Officers vám budou nápomocní přímo v boji

Andy, Max, Sami a další Commanding Officers vám pomohu bránit vaši zemi. Každý z nich bude mít své vlastní speciální schopnosti. Andy opravuje jednotky, s pomocí Sami zase budou vaše jednotky silnější. Avšak pozor, i vaši nepřátelé mohou využívat jejich vlastních CO schopností! V obou hrách hrají Commanding Officers klíčovou roli na bojišti i v rámci příběhu. 



Naverbujte přátele a ukažte, kdo je nejlepší velitel

Ve chvílích, kdy nebudete zachraňovat svět v obou příběhových kampaních, vydejte se do Versus režimu. V něm budou hráči bojovat na spoustě map. Každý z nich si vybere z Commanding Officers dostupných v obou kampaních a následně je využije pro získání výhody přímo na bojišti. Vylepšete svoje bojové možnosti díky úpravám vojenské základny či vypuštění mlhy na bojišti. 

Titul Advance Wars 1+2: Re-Boot Camp vyjde 21. dubna na Nintendo Switch.",Nintendo,Nintendo Switch Games,045496428563,36,"0,05",300,https://com.cqe.cz/img/galery/original/1_54889.jpg|https://com.cqe.cz/img/galery/original/1_52374.jpg|https://com.cqe.cz/img/galery/original/1_52375.jpg|https://com.cqe.cz/img/galery/original/1_52376.jpg|https://com.cqe.cz/img/galery/original/1_52377.jpg,NSS022
